species_code,ssid,raw_species,raw_common,aphiaID,TSN
22257,ak,Gyrinichthys minytremus,smallpore snailfish,280969,167547
22258,ak,Careproctus lerikimae,dusty snailfish,1384967,NA
22259,ak,Careproctus F,two-tone snailfish,126156,167488
22260,ak,Rhinoliparis,,270738,167608
22261,ak,Rhinoliparis barbulifer,longnose snailfish,282585,167610
22262,ak,Rhinoliparis attenuatus,slim snailfish,282584,167609
22263,ak,Prognatholiparis ptychomandibularis,wrinkle-jaw snailfish,282359,644395
22264,ak,Lopholiparis flerxi,hardhead snailfish,281397,692098
22265,ak,Liparis marmoratus,festive snailfish,274522,167567
22266,ak,Careproctus J (Orr),teardrop snailfish,126156,167488
22267,ak,Elassodiscus nyctereutes,racoon snailfish,1493464,NA
22268,ak,Careproctus A2 (Orr),pimpled snailfish,126156,167488
22269,ak,Careproctus A1 (Orr),Katherine snailfish,126156,167488
22270,ak,Allocareproctus,,268260,643592
22271,ak,Acantholiparis opercularis,spiny snailfish,279480,167616
22272,ak,Allocareproctus kallaion,combed snailfish,279556,NA
22273,ak,Allocareproctus ungak,whiskered snailfish,279559,NA
22274,ak,Allocareproctus unangas,goldeneye snailfish,279558,NA
22275,ak,Careproctus faunus,mischievous snailfish,398463,NA
22276,ak,Paraliparis cf. dactylosus (Orr and Baldwin),bluntnose snailfish,126161,167592
22277,ak,Paraliparis cf. ulochir (Orr and Baldwin),,126161,167592
22278,ak,Paraliparis cf. grandis (Orr and Baldwin),surly snailfish,126161,167592
22279,ak,Paraliparis adustus,brown snailfish,474964,NA
22280,ak,Paraliparis bullacephalus,bubblehead snailfish,474965,NA
22281,ak,Paraliparis grandis,grand snailfish,274581,167600
22282,ak,Paraliparis cf. pectoralis (Orr and Baldwin),rusty snailfish,126161,167592
22283,ak,Paraliparis penicillus,comet snailfish,712576,NA
22284,ak,Paraliparis holomelas,ebony snailfish,274583,167601
22285,ak,Paraliparis albeolus,white snailfish,274546,167593
22286,ak,Paraliparis mento,,274597,644292
22287,ak,Paraliparis melanobranchus,blackmouth snailfish,274596,167602
22288,ak,Elassodiscus obscurus,,280630,643968
22289,ak,Lopholiparis,hardhead snailfishes,269732,692065
22290,ak,Careproctus ambustus,scorched snailfish,1506099,NA
22291,ak,Careproctus M (Orr),,126156,167488
22292,ak,Careproctus bromius,boisterous snailfish,126156,167488
22300,ak,Melamphaidae,bigscale,125599,166092
22310,ak,Poromitra crassiceps,crested bigscale,127273,166108
22311,ak,Poromitra cristiceps,,306617,NA
22320,ak,Melamphaes lugubris,highsnout bigscale,274932,166094
22321,ak,Scopeloberyx robustus,longjaw bigscale,127276,182909
22390,ak,Allocyttus folletti,oxeye oreo,254555,625294
22400,ak,Melanostomiinae,scaleless dragonfish,154229,622318
22401,ak,Flagellostomias boureei,,127351,162261
22410,ak,Tactostoma macropus,longfin dragonfish,282922,162247
22420,ak,Bathophilus flemingi,highfin dragonfish,275046,162244
22450,ak,Borostomias panamensis,,275052,162241
22461,ak,Caristius macropus,manefish,126824,168822
22500,ak,Merluccius productus,Pacific hake,272458,164792
22501,ak,Merluccius productus,Pacific hake,272458,164792
22502,ak,Merluccius productus,Pacific hake,272458,164792
22570,ak,Anotopterus nikparini,North Pacific daggertooth,272040,644719
22582,ak,Mola mola,ocean sunfish,127405,173414
22595,ak,Scopelengys tristis,blackchin,126636,162777
22600,ak,Myctophidae,lanternfish,125498,162575
22601,ak,Stenobrachius,,254362,162663
22602,ak,Stenobrachius leucopsarus,northern lampfish,254363,162664
22603,ak,Stenobrachius nannochir,garnet lampfish,254364,162665
22609,ak,Diaphus,,125819,162583
22610,ak,Diaphus theta,California headlightfish,272694,162584
22620,ak,Lampanyctus,,125825,162632
22623,ak,Nannobrachium ritteri,broadfin lanternfish,301548,162635
22623,ak,Lampanyctus ritteri,broadfin lanternfish,301548,162635
22624,ak,Nannobrachium regale,pinpoint lampfish,301545,162634
22624,ak,Lampanyctus regalis,pinpoint lampfish,301545,162634
22625,ak,Lampanyctus jordani,brokenline lampfish,272712,162633
22626,ak,Nannobrachium,,158908,623699
22627,ak,Nannobrachium nigrum,black lanternfish,301537,649727
22627,ak,Lampanyctus niger,black lanternfish,301537,649727
22630,ak,Ceratoscopelus townsendi,,272656,162577
22640,ak,Hygophum reinhardtii,slender lanternfish,126604,623875
22642,ak,Notoscopelus resplendens,patchwork lampfish,158916,162654
22647,ak,Protomyctophum crockeri,California flashlightfish,272731,162685
22648,ak,Protomyctophum,,125832,162684
22649,ak,Protomyctophum thompsoni,northern flashlightfish,272732,162687
22650,ak,Tarletonbeania,,271040,162672
22651,ak,Tarletonbeania crenularis,blue lanternfish,282927,162673
22656,ak,Symbolophorus californiensis,California lanternfish,272733,623871
22701,ak,Nemichthyidae,snipe eel,125432,161612
22702,ak,Nemichthys scolopaceus,slender snipe eel,126306,161624
22703,ak,Avocettina,,125638,161614
22704,ak,Avocettina infans,blackline snipe eel,126304,161619
22705,ak,Nemichthys larseni,pale snipe eel,271905,635685
22721,ak,Serrivomer sector,sawtooth eel,272005,161609
22750,ak,Linophrynidae,,125492,164661
22800,ak,Notacanthidae,spiny eel,125501,161678
22810,ak,Polyacanthonotus challengeri,,126644,161683
22815,ak,Notacanthus chemnitzii,snubnosed spiny eel,126643,161690
22900,ak,Oneirodidae,dreamer,125496,164625
22901,ak,Bertella idiomorpha,,279907,623069
22912,ak,Oneirodes,,125811,164629
22913,ak,Oneirodes acanthias,spiny dreamer,272620,164630
22914,ak,Oneirodes bulbosus,hairy-lure dreamer,254553,164631
22915,ak,Oneirodes thompsoni,,254554,164633
22917,ak,Chaenophryne longiceps,,126560,622876
22918,ak,Chaenophryne melanorhabdus,,272616,649744
22919,ak,Chaenophryne draco,smooth dreamer,126559,164628
22920,ak,Gigantactis vanhoeffeni,whipnose,126542,164644
22921,ak,Gigantactis microdontis,,272567,649755
22924,ak,Caulophryne jordani,fanfin angler,126534,622872
22925,ak,Caulophryne pelagica,,272546,649743
22951,ak,Paralepididae,barracudina,125447,162463
22952,ak,Magnisudis atlantica,duckbill barracudina,126359,644691
22955,ak,Lestidiops ringens,slender barracudina,272096,644717
22956,ak,Arctozenus risso,ribbon barracudina,126352,644687
23000,ak,Osmeridae,smelt,125513,162028
23010,ak,Thaleichthys pacificus,eulachon,282959,162051
23020,ak,Hypomesus pretiosus,surf smelt,279422,162030
23030,ak,Allosmerus elongatus,whitebait smelt,279564,162053
23041,ak,Mallotus villosus,Pacific capelin,126735,162035
23055,ak,Osmerus mordax,rainbow smelt,126737,162041
23060,ak,Spirinchus starksi,night smelt,282843,162048
23061,ak,Spirinchus thaleichthys,longfin smelt,282844,162049
23071,ak,Hypomesus olidus,pond smelt,254556,162031
23201,ak,Salmonidae,salmon and trouts,125587,161931
23202,ak,Oncorhynchus,salmon,126140,161974
23220,ak,Oncorhynchus tshawytscha,chinook salmon,158075,161980
23225,ak,Oncorhynchus kisutch,coho salmon,127184,161977
23230,ak,Oncorhynchus gorbuscha,pink salmon,127182,161975
23235,ak,Oncorhynchus keta,chum salmon,127183,161976
23240,ak,Oncorhynchus nerka,sockeye salmon,254569,161979
23250,ak,Salvelinus alpinus,Arctic char,127188,162001
23252,ak,Salvelinus malma,Dolly Varden,254570,162000
23260,ak,Oncorhynchus mykiss,steelhead,127185,161989
23310,ak,Coregonus laurettae,Bering cisco,254567,161935
23402,ak,Genyonemus lineatus,white croaker,280830,169257
23500,ak,Scombridae,mackerel,125559,172398
23524,ak,Scomber japonicus,chub mackerel,127022,172412
23562,ak,Cololabis saira,Pacific saury,280366,165609
23590,ak,Neoscopelus macrolepidotus,glowingfish,126634,162774
23602,ak,Benthalbella,,125681,162549
23603,ak,Benthalbella dentata,northern pearleye,254572,162550
23620,ak,Scopelosaurus harryi,scaly paperbone,272082,162567
23621,ak,Scopelosaurus,,125672,162565
23622,ak,Scopelosaurus adleri,Adler waryfish,254552,644821
23657,ak,Alepisaurus ferox,longnose lancetfish,126333,162527
23700,ak,Platytroctidae,tubeshoulder,125514,553188
23709,ak,Mentodus eubranchus,,272950,623655
23710,ak,Sagamichthys abei,shining tubeshoulder,234630,162305
23711,ak,Holtbyrnia,,125901,182858
23712,ak,Holtbyrnia innesi,lanternjaw tubeshoulder,158723,623337
23720,ak,Mirorictus taningi,striped tubeshoulder,281579,623659
23791,ak,Cryptacanthodes aleutensis,dwarf wrymouth,276390,171610
23792,ak,Cryptacanthodes giganteus,giant wrymouth,276392,171612
23800,ak,Stichaeidae,prickleback,125566,171554
23801,ak,Lumpenus,,126088,171581
23802,ak,Plectobranchus evides,bluebarred prickleback,282283,171592
23803,ak,Eumesogrammus praecisus,fourline snakeblenny,159817,171601
23804,ak,Stichaeus punctatus,Arctic shanny,159819,171596
23805,ak,Leptoclinus maculatus,daubed shanny,127072,171603
23806,ak,Anisarchus medius,stout eelblenny,127070,171620
23807,ak,Lumpenus fabricii,slender eelblenny,127073,NA
23808,ak,Lumpenus sagitta,snake prickleback,254579,171583
23809,ak,Acantholumpenus mackayi,pighead prickleback,249703,171556
23836,ak,Lumpenella longirostris,longsnout prickleback,254351,171580
23840,ak,Chirolophis,,126086,171565
23841,ak,Chirolophis decoratus,decorated warbonnet,254576,171572
23843,ak,Chirolophis snyderi,bearded warbonnet,254578,171570
23844,ak,Chirolophis tarsodes,matcheek warbonnet,273991,171566
23850,ak,Poroclinus rothrocki,whitebarred prickleback,254385,NA
23851,ak,Chirolophis nugator,mosshead warbonnet,254577,171568
23861,ak,Bryozoichthys lysimus,nutcracker prickleback,279418,171575
23862,ak,Bryozoichthys marjorius,pearly prickleback,254575,171576
23863,ak,Bryozoichthys,,254311,171574
23865,ak,Anoplarchus purpurescens,high cockscomb,279633,171564
23866,ak,Anoplarchus insignis,slender cockscomb,279632,171563
23871,ak,Pholidae,gunnel,125550,171632
23872,ak,Pholis,,126041,171637
23873,ak,Pholis laeta,crescent gunnel,273689,171641
23900,ak,Stromateidae,butterfish,125567,172563
23911,ak,Peprilus simillimus,Pacific pompano,276563,172565
23915,ak,Icichthys lockingtoni,medusafish,279354,172510
23932,ak,Trachipterus altivelis,king-of-the-salmon,272531,166341
23933,ak,Desmodema lorum,whiptail ribbonfish,275872,166351
23940,ak,Trichiuridae,,125571,172378
23942,ak,Benthodesmus pacificus,North Pacific frostfish,274013,551136
23943,ak,Benthodesmus,,126096,172379
23944,ak,Aphanopus arigato,Pacific black scabbardfish,274008,646749
23945,ak,Lepidopus fitchi,scabbardfish,274018,172393
23950,ak,Anguilliformes,eel,10295,161123
23952,ak,,leptocephalus,269654,635368
23958,ak,Opisthoproctidae,spookfish,125512,162099
23960,ak,Dolichopteryx,,125895,162102
23961,ak,Dolichopteryx longipes,brownsnout spookfish,126731,162103
23962,ak,Macropinna microstoma,barreleye,281482,162101
23963,ak,Bathylychnops,,125894,162108
23964,ak,Bathylychnops exilis,javelin spookfish,126730,162109
23970,ak,Gigantura indica,,158858,644689
24001,ak,Zaprora silenus,prowfish,254353,171659
24005,ak,Ptilichthys goodei,quillfish,282508,171553
24100,ak,Zoarcidae,eelpout,125575,165215
24109,ak,Bothrocara cf. brunneum group,,234576,165218
24110,ak,Bothrocara brunneum,twoline eelpout,279397,165219
24111,ak,Bothrocara pusillum,Alaska eelpout,279400,165221
24112,ak,Bothrocara zestum,western eelpout,1566163,NA
24114,ak,Bothrocara nyx,shadow eelpout,254582,NA
24115,ak,Bothrocara hollandi,Japan-sea eelpout,279399,631078
24116,ak,Bothrocara brunneum,twoline eelpout,279397,165219
24120,ak,Bothrocara molle,soft eelpout,234593,165220
24130,ak,Lycenchelys crotalinus,snakehead eelpout,254592,630998
24140,ak,Lycodes cortezianus,bigfin eelpout,274097,550588
24150,ak,Lycenchelys,,126103,165230
24151,ak,Lycenchelys jordani,shortjaw eelpout,274067,165234
24152,ak,Lycenchelys camchatica,Kamchatka eelpout,254591,631029
24153,ak,Lycenchelys ratmanovi,,254594,165237
24158,ak,Lycodapus endemoscotus,deepwater eelpout,279388,631013
24160,ak,Lycodapus fierasfer,blackmouth eelpout,279389,165251
24165,ak,Lycodapus dermatinus,looseskin eelpout,279387,631012
24166,ak,Lycodapus psarostomatus,specklemouth eelpout,279395,631016
24167,ak,Lycodapus pachysoma,stout eelpout,234603,631014
24170,ak,Lycodapus mandibularis,pallid eelpout,279391,165253
24180,ak,Lycodes,,126104,165255
24181,ak,Lycodes rossi,threespot eelpout,127113,165283
24182,ak,Lycodes soldatovi,dipline eelpout,274123,165268
24183,ak,Lycodes akuugun,bicolor eelpout,274091,NA
24184,ak,Lycodes raridens,marbled eelpout,254598,165267
24185,ak,Lycodes palearis,wattled eelpout,254585,165265
24186,ak,Lycodes mucosus,saddled eelpout,254584,165264
24187,ak,Lycodes concolor,ebony eelpout,367289,165260
24188,ak,Lycodes polaris,Canadian eelpout,127111,165266
24189,ak,Lycodes turneri,polar eelpout,254599,165269
24190,ak,Lycodes diapterus,black eelpout,254597,165261
24191,ak,Lycodes brevipes,shortfin eelpout,254595,165258
24192,ak,Gymnelus viridis,fish doctor,127096,631028
24193,ak,Gymnelus,,126102,165226
24194,ak,Gymnelus hemifasciatus,halfbarred eelpout,254583,631026
24195,ak,Lycodes beringi,Bering eelpout,398582,NA
24196,ak,Lycodes seminudus,longear eelpout,127115,165272
24197,ak,Lycodes reticulatus,Arctic eelpout,127112,165280
24200,ak,Lycodes pacificus,blackbelly eelpout,274116,630999
24220,ak,Bothrocara,,234576,165218
24221,ak,Pachycara lepinium,scalynape eelpout,274141,631018
24230,ak,Lycodapus,,234573,165249
24231,ak,Lycodapus poecilus,variform eelpout,279394,631015
24232,ak,Lycodapus parviceps,smallhead eelpout,279393,165254
24234,ak,Lycodapus leptus,slender eelpout,279390,631134
24240,ak,Lyconema barbatum,bearded eelpout,281449,165320
24393,ak,Melanostigma pammelas,midwater eelpout,274134,165295
24394,ak,Puzanovia rubra,coral eelpout,254380,165298
24395,ak,Nalbantichthys elongatus,thinskin eelpout,281630,631067
24404,ak,Gibbonsia metzi,striped kelpfish,280835,171398
25100,ak,Acipenseridae,sturgeon,125424,161064
25120,ak,Acipenser medirostris,green sturgeon,271695,161067
26050,ak,Malacosteinae,loosejaw,154693,622320
26051,ak,Photonectes margarita,,127370,162296
26053,ak,Aristostomias scintillans,shining loosejaw,275007,162274
26060,ak,Neonesthes capensis,,127366,622368
27020,ak,Lampris guttatus,opah,126522,166326
27028,ak,Stylephorus chordatus,tube-eye,126526,166360
27050,ak,Synodontidae,lizardfish,125449,162374
27051,ak,Synodus lucioceps,California lizardfish,272132,162378
28001,ak,Facciolella gilbertii,dogface witch-eel,271908,635857
28002,ak,Venefica,whipsnout eels,125643,161315
28532,ak,Howella sherborni,Sherborn cardinalfish,126995,168333
28533,ak,Howella brodiei,pelagic basslet,126994,168332
28700,ak,Pentaceros wheeleri,North Pacific pelagic armorhead,313241,NA
28700,ak,Pseudopentaceros wheeleri,North Pacific pelagic armorhead,313241,NA
29990,ak,Eurypharynx pelecanoides,umbrellamouth gulper,127165,161653
29996,ak,Saccopharynx,,126138,161645
29997,ak,Saccopharynx lavenbergi,,274336,635769
29999,ak,,roundfish,293496,161105
30000,ak,Scorpaenidae,scorpionfish and rockfish,125595,166704
30010,ak,Sebastolobus,thornyhead,270859,166782
30020,ak,Sebastolobus alascanus,shortspine thornyhead,282740,166783
30025,ak,Sebastolobus macrochir,broadfin thornyhead,282742,166785
30030,ak,Sebastolobus altivelis,longspine thornyhead,282741,166784
30035,ak,Adelosebastes latens,Aleutian scorpionfish,279508,643715
30040,ak,Sebastes,white spotted red rockfish,126175,166705
30045,ak,Sebastes umbrosus,honeycomb rockfish,274862,166765
30050,ak,,rougheye and blackspotted rockfish,126175,166705
30051,ak,Sebastes aleutianus,rougheye rockfish,274771,166706
30052,ak,Sebastes melanostictus,blackspotted rockfish,1015496,NA
30060,ak,Sebastes alutus,Pacific ocean perch,254573,166707
30070,ak,Sebastes atrovirens,kelp rockfish,274772,166747
30080,ak,Sebastes auriculatus,brown rockfish,274773,166708
30090,ak,Sebastes aurora,aurora rockfish,274774,166709
30100,ak,Sebastes brevispinis,silvergray rockfish,274778,166711
30110,ak,Sebastes carnatus,gopher rockfish,274779,166767
30120,ak,Sebastes caurinus,copper rockfish,274780,166713
30130,ak,Sebastes chlorostictus,greenspotted rockfish,274781,166748
30150,ak,,dusky and dark rockfishes,126175,166705
30151,ak,Sebastes ciliatus,dark rockfish,274782,166714
30152,ak,Sebastes variabilis,dusky rockfish,398442,644604
30155,ak,Sebastes chrysomelas,black and yellow rockfish,240737,166773
30160,ak,Sebastes constellatus,starry rockfish,274783,166749
30170,ak,Sebastes crameri,darkblotched rockfish,274785,166715
30180,ak,Sebastes dallii,calico rockfish,274786,644576
30185,ak,Sebastes diaconus,deacon rockfish,1384909,NA
30190,ak,Sebastes diploproa,splitnose rockfish,274787,166716
30200,ak,Sebastes elongatus,greenstriped rockfish,274788,166717
30210,ak,Sebastes emphaeus,Puget Sound rockfish,274789,166718
30220,ak,Sebastes entomelas,widow rockfish,274791,166719
30230,ak,Sebastes eos,pink rockfish,274792,166751
30240,ak,Sebastes flavidus,yellowtail rockfish,274795,166720
30250,ak,Sebastes gilli,bronzespotted rockfish,274796,166752
30255,ak,Sebastes glaucus,gray rockfish,274797,166721
30260,ak,Sebastes goodei,chilipepper,274798,166722
30270,ak,Sebastes helvomaculatus,rosethorn rockfish,274799,166723
30280,ak,Sebastes hopkinsi,squarespot rockfish,274800,166753
30290,ak,Sebastes jordani,shortbelly rockfish,274806,166725
30295,ak,Sebastes lentiginosus,freckled rockfish,274811,166769
30300,ak,Sebastes levis,cowcod,274812,166754
30315,ak,Sebastes macdonaldi,Mexican rockfish,274814,166755
30320,ak,Sebastes maliger,quillback rockfish,274815,166726
30330,ak,Sebastes melanops,black rockfish,274817,166727
30340,ak,Sebastes melanostomus,blackgill rockfish,274819,166728
30350,ak,Sebastes miniatus,vermilion rockfish,274820,166729
30360,ak,Sebastes mystinus,blue rockfish,274823,166730
30370,ak,Sebastes nebulosus,China rockfish,274824,166731
30380,ak,Sebastes nigrocinctus,tiger rockfish,274825,166732
30390,ak,Sebastes ovalis,speckled rockfish,274830,166757
30400,ak,Sebastes paucispinis,bocaccio,274833,166733
30410,ak,Sebastes pinniger,canary rockfish,274836,166734
30420,ak,Sebastes polyspinis,northern rockfish,274837,166735
30430,ak,Sebastes proriger,redstripe rockfish,274838,166736
30450,ak,Sebastes rastrelliger,grass rockfish,274839,166759
30460,ak,Sebastes rosaceus,rosy rockfish,274841,166738
30470,ak,Sebastes ruberrimus,yelloweye rockfish,274844,166740
30475,ak,Sebastes babcocki,redbanded rockfish,274775,166710
30480,ak,Sebastes rubrivinctus,flag rockfish,274845,166760
30490,ak,Sebastes saxicola,stripetail rockfish,274848,166741
30500,ak,Sebastes semicinctus,halfbanded rockfish,274851,166762
30510,ak,Sebastes serranoides,olive rockfish,274852,166763
30525,ak,Sebastes serriceps,tree rockfish,274853,166764
30535,ak,Sebastes variegatus,harlequin rockfish,274863,166742
30550,ak,Sebastes wilsoni,pygmy rockfish,274868,166743
30560,ak,Sebastes zacentrus,sharpchin rockfish,274869,166744
30570,ak,Sebastes phillipsi,chameleon rockfish,274835,166758
30575,ak,Sebastes rufus,bank rockfish,274847,166761
